,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,2.75,3.25,4.75,5.25,53.14,0.1,0.00,18.4,-28.857,51.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,400,20,7.8,00.000000,00.000000,17062201,8,0,11.74,12.44,22.1,22/06/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,5.25,5.75,26.48,0.0,0.00,5.7,-7.189,51.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,400,20,7.8,00.000000,00.000000,17062201,9,0,11.74,12.44,22.1,22/06/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,3.75,4.25,226.42,0.2,0.00,527.6,-4270.866,55.55,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,1,0,11.71,12.32,22.1,22/06/2017 10:00:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,4.25,4.75,104.03,0.2,0.00,-25.6,-280.330,55.55,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,2,0,11.71,12.32,22.1,22/06/2017 10:00:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,4.75,5.25,60.64,0.2,0.00,18.1,-54.466,55.55,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,3,0,11.71,12.32,22.1,22/06/2017 10:00:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,5.25,5.75,28.23,0.3,0.00,6.1,-11.527,55.55,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,4,0,11.71,12.32,22.1,22/06/2017 10:00:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,5.75,4.00,150.17,0.2,0.00,20.5,1220.505,55.55,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,5,0,11.71,12.32,22.1,22/06/2017 10:00:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,4.00,4.50,180.64,0.2,0.00,28.5,-1064.758,55.55,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,6,0,11.71,12.32,22.1,22/06/2017 10:00:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,4.50,5.00,82.63,0.2,0.00,-56.8,-121.771,55.55,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,7,0,11.71,12.32,22.1,22/06/2017 10:00:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,5.00,5.50,49.56,0.2,0.00,-10.4,-29.215,55.55,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,8,0,11.71,12.32,22.1,22/06/2017 10:00:44,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,4.00,4.50,337.33,0.0,0.00,78.7,-4579.127,39.98,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,301,12,7.5,00.000000,00.000000,17062201,1,0,11.89,12.44,22.1,22/06/2017 10:00:51,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,4.50,5.00,143.23,0.0,0.00,-54.3,-277.750,39.98,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,301,12,7.5,00.000000,00.000000,17062201,2,0,11.89,12.44,22.1,22/06/2017 10:00:51,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,5.00,5.50,70.01,0.0,0.00,-9.8,-45.257,39.98,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,301,12,7.5,00.000000,00.000000,17062201,3,0,11.89,12.44,22.1,22/06/2017 10:00:51,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,5.50,4.25,161.71,0.0,0.00,14.0,898.296,39.98,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,301,12,7.5,00.000000,00.000000,17062201,4,0,11.89,12.44,22.1,22/06/2017 10:00:51,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,4.25,4.75,186.69,0.0,0.00,-18.5,-791.938,39.98,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,301,12,7.5,00.000000,00.000000,17062201,5,0,11.89,12.44,22.1,22/06/2017 10:00:51,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,4.75,5.25,91.42,0.0,0.00,19.2,-96.954,39.98,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,301,12,7.5,00.000000,00.000000,17062201,6,0,11.89,12.44,22.1,22/06/2017 10:00:51,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,5.25,5.75,36.70,0.0,0.00,6.3,-15.568,39.98,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,301,12,7.5,00.000000,00.000000,17062201,7,0,11.89,12.44,22.1,22/06/2017 10:00:51,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,4.25,4.75,245.97,0.0,0.00,-18.2,-1652.130,19.78,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,170,3,8.6,00.000000,00.000000,17062201,1,0,12.07,12.30,22.1,22/06/2017 10:01:01,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,4.75,5.25,133.07,0.0,0.00,18.6,-127.689,19.78,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,170,3,8.6,00.000000,00.000000,17062201,2,0,12.07,12.30,22.1,22/06/2017 10:01:01,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,5.25,5.75,48.62,0.0,0.00,6.2,-15.552,19.78,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,170,3,8.6,00.000000,00.000000,17062201,3,0,12.07,12.30,22.1,22/06/2017 10:01:01,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,5.75,4.50,188.08,0.0,0.00,45.6,516.956,19.78,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,170,3,8.6,00.000000,00.000000,17062201,4,0,12.07,12.30,22.1,22/06/2017 10:01:01,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,4.50,5.00,218.70,0.0,0.00,-54.1,-459.057,19.78,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,170,3,8.6,00.000000,00.000000,17062201,5,0,12.07,12.30,22.1,22/06/2017 10:01:01,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,5.00,5.50,99.34,0.0,0.00,-9.8,-52.128,19.78,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,170,3,8.6,00.000000,00.000000,17062201,6,0,12.07,12.30,22.1,22/06/2017 10:01:01,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,4.50,5.00,391.28,0.2,0.00,-55.8,-944.797,7.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,63,0,8.8,00.000000,00.000000,17062201,1,0,12.19,12.32,22.1,22/06/2017 10:01:11,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,5.00,5.50,181.24,0.1,0.00,-10.4,-62.517,7.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,63,0,8.8,00.000000,00.000000,17062201,2,0,12.19,12.32,22.1,22/06/2017 10:01:11,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,5.50,4.75,219.74,0.1,0.00,-4.2,191.861,7.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,63,0,8.8,00.000000,00.000000,17062201,3,0,12.19,12.32,22.1,22/06/2017 10:01:11,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,4.75,5.25,240.87,0.1,0.00,18.1,-181.754,7.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,63,0,8.8,00.000000,00.000000,17062201,4,0,12.19,12.32,22.1,22/06/2017 10:01:11,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,5.25,5.75,81.88,0.1,0.00,6.4,-15.446,7.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,63,0,8.8,00.000000,00.000000,17062201,5,0,12.19,12.32,22.1,22/06/2017 10:01:11,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,4.75,5.25,284.82,0.4,0.00,17.5,-266.992,2.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,30,0,10.8,00.000000,00.000000,17062201,1,0,12.22,12.32,22.1,22/06/2017 10:01:21,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,5.25,5.75,108.26,0.4,0.00,6.1,-14.497,2.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,30,0,10.8,00.000000,00.000000,17062201,2,0,12.22,12.32,22.1,22/06/2017 10:01:21,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,5.75,5.00,225.16,0.4,0.00,-8.4,76.322,2.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,30,0,10.8,00.000000,00.000000,17062201,3,0,12.22,12.32,22.1,22/06/2017 10:01:21,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,5.00,5.50,244.56,0.4,0.00,-10.1,-71.641,2.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,30,0,10.8,00.000000,00.000000,17062201,4,0,12.22,12.32,22.1,22/06/2017 10:01:21,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,5.00,5.50,358.03,0.1,0.00,-10.4,-134.704,1.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,13,0,12.0,00.000000,00.000000,17062201,1,0,12.25,12.35,22.6,22/06/2017 10:01:31,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,5.50,5.25,163.94,0.2,0.00,13.0,13.493,1.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,13,0,12.0,00.000000,00.000000,17062201,2,0,12.25,12.35,22.6,22/06/2017 10:01:31,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,5.25,5.75,160.71,0.1,0.00,6.4,-18.895,1.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,13,0,12.0,00.000000,00.000000,17062201,3,0,12.25,12.35,22.6,22/06/2017 10:01:31,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,5.25,5.75,154.96,0.3,0.00,5.4,-12.634,0.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,4,0,15.0,00.000000,00.000000,17062201,1,0,12.28,12.32,22.6,22/06/2017 10:01:40,0.0,0.00,0.0
,Mixed / non conventional,0.75,1.25,0.00,0.50,329.30,0.4,0.00,-63.0,-13.246,0.12,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,2,0,20.2,00.000000,00.000000,17062201,1,0,12.28,12.35,22.6,22/06/2017 10:01:50,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,0.00,0.50,180.66,0.1,0.00,-62.5,-16.152,0.84,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,7.4,00.000000,00.000000,17062201,1,0,12.28,12.35,22.1,22/06/2017 10:02:00,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,0.50,0.25,208.08,0.1,0.00,26.9,13.022,0.84,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,7.4,00.000000,00.000000,17062201,2,0,12.28,12.35,22.1,22/06/2017 10:02:00,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,0.25,0.75,248.26,0.9,0.00,-107.3,-71.024,0.84,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,7.4,00.000000,00.000000,17062201,3,0,12.28,12.35,22.1,22/06/2017 10:02:00,0.0,0.00,0.0
,Mixed / non conventional,1.25,1.75,0.00,0.50,130.02,0.0,0.00,-63.1,-13.895,2.20,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,21,0,9.4,00.000000,00.000000,17062201,1,0,12.28,12.48,22.6,22/06/2017 10:02:07,0.0,0.00,0.0
,Mixed / non conventional,1.25,1.75,0.50,1.00,351.20,0.4,0.00,-279.7,-262.729,2.20,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,21,0,9.4,00.000000,00.000000,17062201,2,0,12.28,12.48,22.6,22/06/2017 10:02:07,0.0,0.00,0.0
,Mixed / non conventional,1.25,1.75,1.00,0.25,334.39,0.4,0.00,307.3,273.607,2.20,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,21,0,9.4,00.000000,00.000000,17062201,3,0,12.28,12.48,22.6,22/06/2017 10:02:07,0.0,0.00,0.0
,Mixed / non conventional,1.25,1.75,0.25,0.75,208.97,0.1,0.00,-58.9,-48.853,2.20,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,21,0,9.4,00.000000,00.000000,17062201,4,0,12.28,12.48,22.6,22/06/2017 10:02:07,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,0.00,0.50,68.96,0.0,0.00,-63.5,-15.102,8.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,63,1,7.7,00.000000,00.000000,17062201,1,0,12.22,12.48,22.6,22/06/2017 10:02:15,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,0.50,1.00,205.89,0.0,0.00,-201.7,-180.354,8.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,63,1,7.7,00.000000,00.000000,17062201,2,0,12.22,12.48,22.6,22/06/2017 10:02:15,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,1.00,0.25,189.07,0.0,0.00,229.7,191.642,8.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,63,1,7.7,00.000000,00.000000,17062201,3,0,12.22,12.48,22.6,22/06/2017 10:02:15,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,0.25,0.75,109.74,0.0,0.00,-39.9,-43.944,8.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,63,1,7.7,00.000000,00.000000,17062201,4,0,12.22,12.48,22.6,22/06/2017 10:02:15,0.0,0.00,0.0
