,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,4.50,5.50,4.00,0.50,654.01,0.0,14.13,-174.4,1953.380,14.62,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.31,23.99,21.47,19.54,17.94,16.57,15.43,14.44,13.58,12.82,12.14,11.52,10.98,10.48,10.01,9.60,9.20,8.84,8.51,8.22,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.4,00.000000,00.000000,18102305,5,0,12.72,12.21,18.2,23/10/2018 16:44:54,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.50,0.50,1.50,1132.49,0.0,11.41,-248.0,-87.857,14.62,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.66,19.78,17.78,15.69,14.62,13.47,12.51,11.63,10.81,9.92,9.62,9.32,8.22,8.38,8.44,7.51,7.59,6.96,6.88,6.48,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.4,00.000000,00.000000,18102305,6,0,12.72,12.21,18.2,23/10/2018 16:44:54,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.50,1.50,2.50,978.99,0.0,11.84,337.2,-189.871,14.62,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.25,20.36,18.39,16.52,15.21,14.06,13.17,11.99,11.30,10.77,10.01,9.53,9.03,8.52,8.37,8.02,7.79,7.32,6.96,6.33,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.4,00.000000,00.000000,18102305,7,0,12.72,12.21,18.2,23/10/2018 16:44:54,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.50,2.50,3.50,721.19,0.0,13.44,-27.1,-559.491,14.62,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.27,22.98,20.42,18.53,16.98,15.71,14.58,13.65,12.77,12.15,11.41,10.93,10.31,9.93,9.60,9.17,8.79,8.46,8.17,7.89,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.4,00.000000,00.000000,18102305,8,0,12.72,12.21,18.2,23/10/2018 16:44:54,0.0,0.00,0.0
,Mixed / non conventional,5.00,6.00,0.00,1.00,1091.12,0.0,9.75,-412.5,-33.754,11.66,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.68,16.77,15.17,14.03,12.28,12.04,11.09,10.64,9.18,8.30,8.38,8.09,6.76,6.92,6.07,6.18,6.50,6.21,5.57,5.09,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,1,0,12.75,12.19,18.7,23/10/2018 16:45:07,0.0,0.00,0.0
,Mixed / non conventional,5.00,6.00,1.00,2.00,1113.88,0.0,12.03,176.4,-68.916,11.66,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.66,20.92,18.69,16.69,15.14,14.01,13.40,11.70,11.63,10.75,10.04,9.66,9.23,9.19,8.68,8.09,7.66,7.79,7.16,6.60,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,2,0,12.75,12.19,18.7,23/10/2018 16:45:07,0.0,0.00,0.0
,Mixed / non conventional,5.00,6.00,2.00,3.00,1001.75,0.0,12.15,367.9,-154.947,11.66,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.38,21.32,18.76,16.72,15.45,14.46,13.12,12.33,11.73,10.95,10.43,9.60,9.38,8.91,8.64,8.07,7.48,7.15,7.23,6.80,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,3,0,12.75,12.19,18.7,23/10/2018 16:45:07,0.0,0.00,0.0
,Mixed / non conventional,5.00,6.00,3.00,4.00,814.90,0.0,13.42,65.7,-504.184,11.66,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.80,23.41,20.89,18.85,17.22,15.85,14.69,13.63,12.84,12.02,11.37,10.74,10.33,9.73,9.27,8.82,8.45,8.10,7.81,7.51,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,4,0,12.75,12.19,18.7,23/10/2018 16:45:07,0.0,0.00,0.0
,Mixed / non conventional,5.00,6.00,4.00,0.50,877.94,0.0,12.89,-221.4,748.938,11.66,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.59,22.38,19.94,18.09,16.54,15.23,14.13,13.23,12.30,11.60,11.01,10.37,9.80,9.32,8.93,8.55,8.15,7.82,7.51,7.28,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,5,0,12.75,12.19,18.7,23/10/2018 16:45:07,0.0,0.00,0.0
,Mixed / non conventional,5.00,6.00,0.50,1.50,1178.96,0.0,11.69,-238.4,-50.524,11.66,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.27,19.88,17.59,15.84,14.86,13.66,12.65,11.49,10.96,10.69,9.81,9.97,9.61,9.52,8.30,7.20,7.70,7.64,6.69,6.38,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,6,0,12.75,12.19,18.7,23/10/2018 16:45:07,0.0,0.00,0.0
,Mixed / non conventional,5.00,6.00,1.50,2.50,1084.19,0.0,11.71,340.0,-102.216,11.66,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.40,20.26,18.17,16.68,15.13,14.33,12.79,11.58,10.96,10.39,9.85,8.82,9.48,8.80,8.54,7.66,7.45,7.24,6.63,5.98,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,7,0,12.75,12.19,18.7,23/10/2018 16:45:07,0.0,0.00,0.0
,Mixed / non conventional,5.00,6.00,2.50,3.50,903.23,0.0,13.25,9.9,-255.468,11.66,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.09,22.73,20.37,18.41,16.87,15.69,14.48,13.32,12.46,11.83,11.16,10.76,10.41,9.79,9.40,8.97,8.64,8.31,7.80,7.40,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,8,0,12.75,12.19,18.7,23/10/2018 16:45:07,0.0,0.00,0.0
,Mixed / non conventional,5.00,6.00,3.50,4.50,740.29,0.0,13.79,56.9,-1465.665,11.66,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.69,23.42,21.01,19.08,17.50,16.23,15.12,14.13,13.26,12.50,11.84,11.23,10.72,10.23,9.77,9.35,8.97,8.62,8.27,7.91,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,9,0,12.75,12.19,18.7,23/10/2018 16:45:07,0.0,0.00,0.0
,Mixed / non conventional,5.50,6.50,0.00,1.00,874.79,0.0,10.00,-413.9,-24.127,13.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.52,17.41,15.74,13.84,11.58,10.76,10.91,9.76,9.72,9.95,8.65,7.13,7.91,7.35,7.01,7.42,6.42,6.53,6.53,4.79,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,1,0,12.72,12.21,18.7,23/10/2018 16:45:20,0.0,0.00,0.0
,Mixed / non conventional,5.50,6.50,1.00,2.00,919.57,0.0,11.22,185.9,-47.101,13.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.36,19.13,16.81,15.52,14.40,13.68,11.94,11.68,10.80,9.81,9.51,9.19,8.43,8.60,8.64,7.61,7.15,6.92,6.64,6.66,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,2,0,12.72,12.21,18.7,23/10/2018 16:45:20,0.0,0.00,0.0
,Mixed / non conventional,5.50,6.50,2.00,3.00,862.53,0.0,11.41,368.7,-97.193,13.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.64,19.64,17.61,15.78,14.85,13.89,12.60,11.48,10.93,10.39,9.32,9.35,8.77,8.83,8.18,7.35,7.27,6.75,6.34,6.33,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,3,0,12.72,12.21,18.7,23/10/2018 16:45:20,0.0,0.00,0.0
,Mixed / non conventional,5.50,6.50,3.00,4.00,730.80,0.0,12.48,63.9,-247.048,13.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.14,21.91,19.58,17.69,16.22,14.86,13.67,12.66,11.87,11.23,10.50,10.02,9.42,8.98,8.63,8.15,7.74,7.49,7.12,6.80,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,4,0,12.72,12.21,18.7,23/10/2018 16:45:20,0.0,0.00,0.0
,Mixed / non conventional,5.50,6.50,4.00,5.00,498.34,0.0,14.47,-112.1,-1179.242,13.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.29,24.00,21.63,19.72,18.20,16.84,15.75,14.81,13.93,13.21,12.56,11.95,11.38,10.89,10.47,10.03,9.66,9.30,9.00,8.67,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,5,0,12.72,12.21,18.7,23/10/2018 16:45:20,0.0,0.00,0.0
,Mixed / non conventional,5.50,6.50,5.00,0.50,549.74,0.0,13.82,-117.0,1585.441,13.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.43,23.23,20.85,18.98,17.43,16.15,15.06,14.14,13.34,12.59,11.91,11.34,10.79,10.32,9.91,9.47,9.12,8.77,8.42,8.15,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,6,0,12.72,12.21,18.7,23/10/2018 16:45:20,0.0,0.00,0.0
,Mixed / non conventional,5.50,6.50,0.50,1.50,958.20,0.0,10.61,-230.7,-35.429,13.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.93,18.51,15.88,14.64,13.86,12.16,11.98,11.48,7.84,7.66,9.73,8.47,7.81,8.55,7.23,7.56,6.57,7.89,6.98,6.42,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,7,0,12.72,12.21,18.7,23/10/2018 16:45:20,0.0,0.00,0.0
,Mixed / non conventional,5.50,6.50,1.50,2.50,910.47,0.0,10.99,339.6,-67.328,13.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.17,20.00,16.35,15.64,15.38,12.36,12.05,11.41,9.15,8.98,9.58,8.45,8.99,8.53,7.05,7.60,6.61,7.21,6.92,6.43,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,8,0,12.72,12.21,18.7,23/10/2018 16:45:20,0.0,0.00,0.0
,Mixed / non conventional,5.50,6.50,2.50,3.50,796.94,0.0,12.49,27.7,-147.332,13.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.49,22.08,18.85,17.59,16.44,14.68,13.46,12.72,11.34,10.42,10.74,9.91,9.73,9.45,8.80,8.58,7.93,7.79,7.55,7.24,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,9,0,12.72,12.21,18.7,23/10/2018 16:45:20,0.0,0.00,0.0
,Mixed / non conventional,5.50,6.50,3.50,4.50,617.50,0.0,12.87,81.8,-456.636,13.94,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.68,22.83,19.90,18.10,16.69,15.06,14.09,13.20,12.08,11.26,10.92,10.28,9.91,9.41,8.76,8.54,8.07,7.89,7.50,7.32,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,10,0,12.72,12.21,18.7,23/10/2018 16:45:20,0.0,0.00,0.0
,Mixed / non conventional,6.00,7.00,0.50,1.50,974.06,0.0,10.61,-224.1,-40.545,21.04,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.32,18.53,15.50,15.55,13.12,11.93,11.77,11.46,10.78,9.61,9.17,9.03,7.49,7.53,7.35,7.75,7.00,5.94,6.05,6.40,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.3,00.000000,00.000000,18102305,1,0,12.72,12.21,18.2,23/10/2018 16:45:33,0.0,0.00,0.0
,Mixed / non conventional,6.00,7.00,1.50,2.50,969.38,0.0,10.58,337.8,-74.937,21.04,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.08,18.00,16.39,15.00,13.44,12.72,11.27,10.52,9.84,9.84,8.91,8.51,8.66,7.60,7.14,6.98,6.52,6.19,6.83,6.09,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.3,00.000000,00.000000,18102305,2,0,12.72,12.21,18.2,23/10/2018 16:45:33,0.0,0.00,0.0
,Mixed / non conventional,6.00,7.00,2.50,3.50,914.46,0.0,11.75,39.1,-155.521,21.04,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.29,20.22,18.43,16.55,15.44,14.33,12.85,11.89,11.15,10.74,9.87,9.22,9.04,8.44,8.02,7.54,7.31,7.04,6.97,6.59,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.3,00.000000,00.000000,18102305,3,0,12.72,12.21,18.2,23/10/2018 16:45:33,0.0,0.00,0.0
,Mixed / non conventional,6.00,7.00,3.50,4.50,780.58,0.0,12.17,84.8,-398.257,21.04,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.55,21.33,19.14,17.24,15.71,14.53,13.35,12.40,11.64,10.94,10.29,9.66,9.19,8.67,8.34,7.91,7.52,7.30,7.02,6.63,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.3,00.000000,00.000000,18102305,4,0,12.72,12.21,18.2,23/10/2018 16:45:33,0.0,0.00,0.0
,Mixed / non conventional,6.00,7.00,4.50,5.50,610.88,0.0,12.75,-105.2,-2181.706,21.04,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.23,22.03,19.70,17.82,16.27,15.01,13.93,13.02,12.20,11.51,10.83,10.28,9.79,9.27,8.89,8.49,8.12,7.82,7.50,7.21,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.3,00.000000,00.000000,18102305,5,0,12.72,12.21,18.2,23/10/2018 16:45:33,0.0,0.00,0.0
,Mixed / non conventional,6.00,7.00,5.50,1.00,651.12,0.0,12.54,-518.3,2834.106,21.04,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.92,21.78,19.39,17.55,16.06,14.81,13.73,12.80,12.00,11.29,10.66,10.09,9.58,9.15,8.70,8.33,7.98,7.64,7.32,7.05,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.3,00.000000,00.000000,18102305,6,0,12.72,12.21,18.2,23/10/2018 16:45:33,0.0,0.00,0.0
,Mixed / non conventional,6.00,7.00,1.00,2.00,953.87,0.0,10.45,194.3,-53.229,21.04,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.35,16.73,16.81,15.08,12.91,12.55,10.99,11.46,10.55,10.50,7.54,8.70,8.46,5.89,7.51,7.64,6.31,5.81,7.79,5.44,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.3,00.000000,00.000000,18102305,7,0,12.72,12.21,18.2,23/10/2018 16:45:33,0.0,0.00,0.0
,Mixed / non conventional,6.00,7.00,2.00,3.00,948.93,0.0,11.02,367.4,-105.908,21.04,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.24,18.76,17.25,15.74,13.55,12.91,11.75,11.52,10.73,10.30,9.27,9.04,8.29,7.57,7.43,7.70,7.30,6.52,7.11,5.34,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.3,00.000000,00.000000,18102305,8,0,12.72,12.21,18.2,23/10/2018 16:45:33,0.0,0.00,0.0
,Mixed / non conventional,6.00,7.00,3.00,4.00,876.64,0.0,11.98,59.2,-244.598,21.04,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.29,20.91,18.85,17.13,15.16,14.21,12.99,12.36,11.56,11.12,9.92,9.78,9.03,8.32,8.16,7.74,7.49,7.01,7.08,6.52,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.3,00.000000,00.000000,18102305,9,0,12.72,12.21,18.2,23/10/2018 16:45:33,0.0,0.00,0.0
,Mixed / non conventional,6.00,7.00,4.00,5.00,657.89,0.0,12.86,-66.2,-734.251,21.04,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.98,22.53,20.05,18.28,16.41,15.16,14.02,13.15,12.28,11.64,10.86,10.38,9.68,9.21,8.83,8.52,8.12,7.60,7.49,7.08,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,2.3,00.000000,00.000000,18102305,10,0,12.72,12.21,18.2,23/10/2018 16:45:33,0.0,0.00,0.0
,Mixed / non conventional,6.50,7.50,1.00,2.00,800.72,0.0,11.23,201.2,-24.843,15.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.15,17.30,16.40,15.03,14.02,13.48,11.14,11.61,10.38,11.07,9.80,9.77,8.47,8.76,8.76,8.07,8.04,7.68,7.43,7.17,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.1,00.000000,00.000000,18102305,1,0,12.72,12.21,18.7,23/10/2018 16:45:46,0.0,0.00,0.0
,Mixed / non conventional,6.50,7.50,2.00,3.00,832.86,0.0,10.81,364.7,-47.989,15.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.34,19.02,17.10,15.25,13.89,12.12,11.80,10.90,10.66,9.65,9.13,8.61,8.44,8.08,7.64,7.34,6.37,6.81,6.16,5.90,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.1,00.000000,00.000000,18102305,2,0,12.72,12.21,18.7,23/10/2018 16:45:46,0.0,0.00,0.0
,Mixed / non conventional,6.50,7.50,3.00,4.00,824.84,0.0,11.75,55.2,-104.559,15.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.44,20.43,18.41,16.96,15.37,13.90,13.06,12.08,11.35,10.77,10.12,9.33,8.87,8.43,8.10,7.95,6.86,6.75,6.56,6.35,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.1,00.000000,00.000000,18102305,3,0,12.72,12.21,18.7,23/10/2018 16:45:46,0.0,0.00,0.0
,Mixed / non conventional,6.50,7.50,4.00,5.00,689.73,0.0,12.93,-51.4,-262.295,15.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.83,22.60,20.09,18.23,16.70,15.16,14.07,13.20,12.34,11.61,10.87,10.31,9.79,9.34,9.01,8.59,8.13,7.87,7.57,7.21,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.1,00.000000,00.000000,18102305,4,0,12.72,12.21,18.7,23/10/2018 16:45:46,0.0,0.00,0.0
,Mixed / non conventional,6.50,7.50,5.00,6.00,508.12,0.0,15.40,-130.2,-1352.636,15.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.19,25.71,23.14,21.07,19.42,17.97,16.81,15.75,14.87,14.05,13.32,12.67,12.12,11.56,11.10,10.62,10.21,9.82,9.46,9.14,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.1,00.000000,00.000000,18102305,5,0,12.72,12.21,18.7,23/10/2018 16:45:46,0.0,0.00,0.0
,Mixed / non conventional,6.50,7.50,6.00,1.50,549.06,0.0,14.65,-267.4,1781.341,15.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.06,24.69,22.14,20.16,18.51,17.19,15.99,14.99,14.11,13.32,12.62,12.01,11.42,10.91,10.46,10.01,9.60,9.23,8.91,8.59,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.1,00.000000,00.000000,18102305,6,0,12.72,12.21,18.7,23/10/2018 16:45:46,0.0,0.00,0.0
,Mixed / non conventional,6.50,7.50,1.50,2.50,827.66,0.0,9.50,335.6,-34.426,15.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.76,16.78,15.82,13.17,12.67,9.94,10.10,8.64,9.34,8.09,8.17,7.60,7.73,6.66,6.77,5.44,6.87,7.16,4.45,5.83,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.1,00.000000,00.000000,18102305,7,0,12.72,12.21,18.7,23/10/2018 16:45:46,0.0,0.00,0.0
,Mixed / non conventional,6.50,7.50,2.50,3.50,828.64,0.0,11.81,46.3,-68.933,15.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.74,21.43,18.00,16.48,14.79,13.36,12.81,11.67,11.36,9.95,10.36,9.47,9.55,8.71,8.12,6.93,8.52,7.45,6.85,6.72,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.1,00.000000,00.000000,18102305,8,0,12.72,12.21,18.7,23/10/2018 16:45:46,0.0,0.00,0.0
,Mixed / non conventional,6.50,7.50,3.50,4.50,768.23,0.0,11.91,83.2,-159.769,15.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.24,21.25,18.75,16.98,15.52,13.93,13.07,12.06,11.26,10.25,10.24,9.45,9.04,8.45,8.17,7.39,7.49,7.30,6.69,6.67,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.1,00.000000,00.000000,18102305,9,0,12.72,12.21,18.7,23/10/2018 16:45:46,0.0,0.00,0.0
,Mixed / non conventional,6.50,7.50,4.50,5.50,707.29,0.0,13.23,-84.1,-588.381,15.68,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.61,23.32,20.63,18.61,16.95,15.55,14.52,13.43,12.59,11.79,11.23,10.57,10.13,9.46,9.11,8.53,8.45,8.02,7.71,7.33,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.1,00.000000,00.000000,18102305,10,0,12.72,12.21,18.7,23/10/2018 16:45:46,0.0,0.00,0.0
,Mixed / non conventional,7.00,8.00,1.50,2.50,665.42,0.0,9.23,332.6,-29.256,22.22,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.81,15.49,14.05,13.53,11.81,10.35,9.82,10.68,9.18,7.96,8.63,7.50,7.87,7.19,6.03,4.65,5.94,5.78,5.48,4.90,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,1,0,12.72,12.19,18.2,23/10/2018 16:45:59,0.0,0.00,0.0
,Mixed / non conventional,7.00,8.00,2.50,3.50,694.47,0.0,10.74,51.1,-56.704,22.22,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.27,18.75,16.57,14.55,13.97,12.61,11.50,10.98,10.25,9.40,9.48,9.07,8.18,7.63,7.69,7.47,6.67,6.64,6.13,5.99,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,2,0,12.72,12.19,18.2,23/10/2018 16:45:59,0.0,0.00,0.0
,Mixed / non conventional,7.00,8.00,3.50,4.50,680.85,0.0,10.99,81.9,-122.301,22.22,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.28,19.46,17.17,15.53,14.27,13.09,12.11,10.94,10.53,9.84,9.24,8.63,8.40,7.83,7.55,7.38,6.77,6.50,6.36,5.95,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,3,0,12.72,12.19,18.2,23/10/2018 16:45:59,0.0,0.00,0.0
,Mixed / non conventional,7.00,8.00,4.50,5.50,684.84,0.0,12.27,-81.6,-369.052,22.22,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.80,21.69,19.20,17.28,15.79,14.50,13.42,12.42,11.75,10.98,10.34,9.79,9.31,8.88,8.52,8.02,7.66,7.36,6.95,6.76,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,4,0,12.72,12.19,18.2,23/10/2018 16:45:59,0.0,0.00,0.0
,Mixed / non conventional,7.00,8.00,5.50,6.50,443.54,0.0,14.10,-59.7,-1673.134,22.22,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.64,24.19,21.61,19.59,17.95,16.55,15.39,14.36,13.52,12.73,12.04,11.42,10.87,10.35,9.92,9.49,9.09,8.74,8.41,8.09,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,48,1,2.2,00.000000,00.000000,18102305,5,0,12.72,12.19,18.2,23/10/2018 16:45:59,0.0,0.00,0.0
