         444
  281      2  16      2  17      2  25      2  24    0.4431984207E-01        0.84904      140.34877
  282      2   1      2   2      2  11      2  10    0.2079622704E-01       -0.05488       94.07991
  283      2   2      2   3      2  12      2  11    0.2101539012E-01       -0.06431       95.07139
  284      2   3      2   4      2  13      2  12    0.2036271718E-01       -0.07864       92.11876
  285      2   4      2   5      2  14      2  13    0.2043398177E-01       -0.09621       92.44116
  286      2   5      2   6      2  15      2  14    0.2108753484E-01       -0.11759       95.39776
  287      2   6      2   7      2  16      2  15    0.1985903237E-01       -0.16012       89.84015
  288      2   7      2   8      2  17      2  16    0.1978860996E-01       -0.22184       89.52156
  289      2   8      2   9      2  18      2  17    0.1905561150E-01       -0.31624       86.20556
  290      2   9      2  10      2  19      2  18    0.1832110020E-01       -0.49124       82.88270
  291      2  10      2  11      2  20      2  19    0.1727782975E-01       -0.76379       78.16306
  292      2  11      2  12      2  21      2  20    0.2948610388E-01        0.80017      133.39199
  293      2  12      2  13      2  22      2  21    0.2953323419E-01        0.79939      133.60520
  294      2  13      2  14      2  23      2  22    0.3011950500E-01        0.82501      136.25743
  295      2  14      2  15      2  24      2  23    0.2899069630E-01        0.83847      131.15082
  296      2  15      2  16      2  25      2  24    0.3052659169E-01        0.84858      138.09905
  297      3   1      3   2      3   4      3   3    0.3445517008E+01       -0.00022      129.89293
  298      3   2      3   3      3   5      3   4    0.2444861786E+01       -0.00037       92.16912
  299      3   3      3   4      3   6      3   5    0.2182073171E+01       -0.00048       82.26222
  300      3   4      3   5      3   7      3   6    0.3147238614E+01       -0.00039      118.64810
  301      3   5      3   6      3   8      3   7    0.2367159194E+01       -0.00061       89.23980
  302      3   6      3   7      3   9      3   8    0.2551856622E+01       -0.00067       96.20273
  303      3   7      3   8      3  10      3   9    0.2929713346E+01       -0.00071      110.44759
  304      3   8      3   9      3  11      3  10    0.2350630214E+01       -0.00110       88.61667
  305      3   9      3  10      3  12      3  11    0.2188839136E+01       -0.00154       82.51729
  306      3  10      3  11      3  13      3  12    0.2785459273E+01       -0.00161      105.00934
  307      3  11      3  12      3  14      3  13    0.2614029572E+01       -0.00249       98.54659
  308      3  12      3  13      3  15      3  14    0.2045300452E+01       -0.00461       77.10601
  309      3  13      3  14      3  16      3  15    0.3405525888E+01       -0.00473      128.38530
  310      3  14      3  15      3  17      3  16    0.2240792818E+01       -0.01262       84.47590
  311      3  15      3  16      3  18      3  17    0.2555016327E+01       -0.02328       96.32185
  312      3  16      3  17      3  19      3  18    0.2719271143E+01       -0.05784      102.51411
  313      3  17      3  18      3  20      3  19    0.2576762768E+01       -0.24590       97.14167
  314      3  18      3  19      3  21      3  20    0.3042068422E+01        0.76504      114.68328
  315      3  19      3  20      3  22      3  21    0.3707928252E+01        0.79076      139.78560
  316      3  20      3  21      3  23      3  22    0.4586202476E+01        2.21496      172.89576
  317      3  21      3  22      3  24      3  23    0.5495677839E+01        2.03692      207.18217
  318      3  22      3  23      3  25      3  24    0.5735916823E+01        2.01218      216.23897
  319      3   1      3   2      3   5      3   4    0.6602640878E+00       -0.00126       99.56548
  320      3   2      3   3      3   6      3   5    0.6355992660E+00       -0.00152       95.84611
  321      3   3      3   4      3   7      3   6    0.6313431546E+00       -0.00177       95.20430
  322      3   4      3   5      3   8      3   7    0.6325646809E+00       -0.00209       95.38851
  323      3   5      3   6      3   9      3   8    0.7400061426E+00       -0.00209      111.59030
  324      3   6      3   7      3  10      3   9    0.7021071454E+00       -0.00266      105.87526
  325      3   7      3   8      3  11      3  10    0.6146009421E+00       -0.00373       92.67964
  326      3   8      3   9      3  12      3  11    0.6044736067E+00       -0.00476       91.15247
  327      3   9      3  10      3  13      3  12    0.6201739346E+00       -0.00613       93.52003
  328      3  10      3  11      3  14      3  13    0.6863539532E+00       -0.00774      103.49974
  329      3  11      3  12      3  15      3  14    0.6676390134E+00       -0.01140      100.67759
  330      3  12      3  13      3  16      3  15    0.6999065111E+00       -0.01673      105.54342
  331      3  13      3  14      3  17      3  16    0.7369382012E+00       -0.02880      111.12766
  332      3  14      3  15      3  18      3  17    0.5766668956E+00       -0.06694       86.95932
  333      3  15      3  16      3  19      3  18    0.6493783666E+00       -0.13191       97.92395
  334      3  16      3  17      3  20      3  19    0.6908029012E+00       -0.35139      104.17062
  335      3  17      3  18      3  21      3  20    0.8658157406E+00        0.79798      130.56194
  336      3  18      3  19      3  22      3  21    0.9063347034E+00        0.86455      136.67205
  337      3  19      3  20      3  23      3  22    0.8262391060E+00        0.85384      124.59392
  338      3  20      3  21      3  24      3  23    0.1411122751E+01        2.30478      212.79230
  339      3  21      3  22      3  25      3  24    0.1499278229E+01        2.07976      226.08583
  340      3   1      3   2      3   6      3   5    0.2600805805E+00       -0.00338       98.04807
  341      3   2      3   3      3   7      3   6    0.2580599099E+00       -0.00398       97.28629
  342      3   3      3   4      3   8      3   7    0.2337499340E+00       -0.00510       88.12165
  343      3   4      3   5      3   9      3   8    0.2762455775E+00       -0.00508      104.14213
  344      3   5      3   6      3  10      3   9    0.2880015300E+00       -0.00583      108.57402
  345      3   6      3   7      3  11      3  10    0.2504805876E+00       -0.00808       94.42896
  346      3   7      3   8      3  12      3  11    0.2541977391E+00       -0.00995       95.83029
  347      3   8      3   9      3  13      3  12    0.2473641287E+00       -0.01293       93.25408
  348      3   9      3  10      3  14      3  13    0.2366236879E+00       -0.01866       89.20503
  349      3  10      3  11      3  15      3  14    0.2682538614E+00       -0.02270      101.12932
  350      3  11      3  12      3  16      3  15    0.2763559204E+00       -0.03333      104.18373
  351      3  12      3  13      3  17      3  16    0.2457595489E+00       -0.06034       92.64917
