,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,2.75,3.25,4.75,5.25,52.69,0.0,2.32,-9.8,-44.531,79.66,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,3.80,3.25,3.06,3.07,2.94,2.41,2.66,2.46,2.11,1.74,1.77,1.75,1.87,1.75,1.65,1.61,1.73,1.50,1.16,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,280,22,3.5,00.000000,00.000000,17042716,8,0,11.18,11.98,12.8,27/04/2017 15:02:03,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,5.25,5.75,45.44,0.1,5.63,6.3,-19.204,79.66,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.01,7.95,8.04,7.65,6.63,6.79,6.43,5.88,5.17,5.16,5.06,5.24,4.90,4.78,4.65,4.28,4.01,3.95,3.35,3.63,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,280,22,3.5,00.000000,00.000000,17042716,9,0,11.18,11.98,12.8,27/04/2017 15:02:03,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,3.75,4.25,38.24,0.0,0.26,57.2,-545.857,42.04,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.48,1.08,0.81,0.63,0.48,0.37,0.26,0.19,0.14,0.09,0.05,0.03,-0.01,-0.03,-0.04,-0.06,-0.07,-0.08,-0.10,-0.11,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,51,2,1.2,00.000000,00.000000,17042716,1,0,11.65,11.98,12.8,27/04/2017 15:02:22,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,4.25,4.75,49.11,0.0,0.26,-56.4,-100.145,42.04,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.41,0.41,0.43,0.32,0.36,0.32,0.34,0.38,0.27,0.16,0.16,0.17,0.17,0.18,0.21,0.19,0.15,0.05,0.02,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,51,2,1.2,00.000000,00.000000,17042716,2,0,11.65,11.98,12.8,27/04/2017 15:02:22,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,4.75,5.25,46.40,0.0,2.21,-9.8,-31.540,42.04,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.82,3.59,3.13,3.00,2.71,2.41,2.50,2.33,2.25,1.98,1.81,1.76,1.90,1.74,1.91,1.69,1.65,1.45,1.23,1.29,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,51,2,1.2,00.000000,00.000000,17042716,3,0,11.65,11.98,12.8,27/04/2017 15:02:22,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,5.25,5.75,49.93,0.1,5.07,6.5,-15.427,42.04,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.15,7.18,6.45,6.50,7.15,6.61,5.62,5.55,4.90,5.15,4.81,4.68,4.08,3.58,3.75,4.17,3.65,3.05,3.50,2.83,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,51,2,1.2,00.000000,00.000000,17042716,4,0,11.65,11.98,12.8,27/04/2017 15:02:22,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,5.75,4.00,51.94,0.0,2.46,58.3,319.448,42.04,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.11,3.76,3.51,3.25,3.05,2.87,2.70,2.57,2.43,2.32,2.21,2.12,2.05,1.96,1.88,1.83,1.76,1.70,1.66,1.57,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,51,2,1.2,00.000000,00.000000,17042716,5,0,11.65,11.98,12.8,27/04/2017 15:02:22,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,4.00,4.50,51.19,0.0,1.60,-33.0,-228.347,42.04,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.31,2.19,2.04,1.93,1.86,1.83,1.76,1.70,1.63,1.53,1.52,1.41,1.39,1.40,1.35,1.27,1.25,1.22,1.19,1.16,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,51,2,1.2,00.000000,00.000000,17042716,6,0,11.65,11.98,12.8,27/04/2017 15:02:22,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,4.50,5.00,53.57,0.0,5.57,-46.7,-59.739,42.04,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.43,9.31,8.53,7.69,7.12,6.59,6.24,5.91,5.28,5.02,4.78,4.47,4.35,4.30,3.98,3.75,3.54,3.49,3.35,3.28,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,51,2,1.2,00.000000,00.000000,17042716,7,0,11.65,11.98,12.8,27/04/2017 15:02:22,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,5.00,5.50,55.77,0.1,3.02,7.8,-24.877,42.04,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.72,4.61,4.41,4.21,4.28,3.99,3.30,3.14,2.70,3.09,2.60,2.63,2.21,2.01,2.01,2.34,1.93,2.24,1.68,1.39,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,51,2,1.2,00.000000,00.000000,17042716,8,0,11.65,11.98,12.8,27/04/2017 15:02:22,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,4.00,4.50,107.39,0.0,5.20,12.8,-722.331,19.81,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.30,7.67,7.14,6.68,6.29,5.96,5.67,5.40,5.16,4.94,4.74,4.56,4.40,4.25,4.10,3.97,3.84,3.72,3.63,3.52,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,46,1,2.3,00.000000,00.000000,17042716,1,0,11.68,11.98,13.3,27/04/2017 15:02:41,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,4.50,5.00,72.70,0.1,5.82,-42.6,-69.856,19.81,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.04,9.86,9.01,8.17,7.43,6.98,6.45,6.03,5.50,5.31,5.03,4.71,4.55,4.30,4.04,3.92,3.66,3.56,3.44,3.40,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,46,1,2.3,00.000000,00.000000,17042716,2,0,11.68,11.98,13.3,27/04/2017 15:02:41,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,5.00,5.50,77.72,0.0,2.78,9.4,-24.894,19.81,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.44,4.59,4.21,3.79,3.95,3.25,3.05,2.51,2.64,2.53,2.49,2.39,2.42,2.06,1.80,1.52,1.83,1.43,1.82,1.95,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,46,1,2.3,00.000000,00.000000,17042716,3,0,11.68,11.98,13.3,27/04/2017 15:02:41,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,5.50,4.25,74.61,0.0,0.85,63.7,205.372,19.81,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,1.39,1.27,1.20,1.10,1.00,0.94,0.83,0.85,0.83,0.75,0.69,0.65,0.62,0.60,0.56,0.58,0.52,0.45,0.52,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,46,1,2.3,00.000000,00.000000,17042716,4,0,11.68,11.98,13.3,27/04/2017 15:02:41,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,4.25,4.75,76.35,0.0,0.24,-46.7,-160.487,19.81,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.43,0.39,0.35,0.35,0.37,0.20,0.19,0.20,0.24,0.20,0.15,0.15,0.14,0.19,0.18,0.17,0.13,0.11,0.14,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,46,1,2.3,00.000000,00.000000,17042716,5,0,11.68,11.98,13.3,27/04/2017 15:02:41,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,4.75,5.25,68.73,0.1,2.17,-7.4,-36.118,19.81,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25,3.66,3.27,3.30,2.77,2.57,2.20,1.75,2.33,2.10,1.93,1.77,1.74,1.79,1.44,1.45,1.30,1.21,1.22,1.44,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,46,1,2.3,00.000000,00.000000,17042716,6,0,11.68,11.98,13.3,27/04/2017 15:02:41,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,5.25,5.75,71.06,0.1,5.76,7.4,-14.937,19.81,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.59,8.86,7.66,8.23,7.11,6.25,6.48,6.04,5.40,5.67,4.64,5.27,5.27,4.50,4.30,4.11,3.61,3.76,3.85,3.65,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,46,1,2.3,00.000000,00.000000,17042716,7,0,11.68,11.98,13.3,27/04/2017 15:02:41,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,4.25,4.75,47.13,0.0,0.66,-57.1,-293.822,18.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.34,1.20,1.04,0.94,0.88,0.80,0.71,0.66,0.65,0.58,0.57,0.52,0.50,0.44,0.44,0.43,0.42,0.41,0.39,0.35,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.1,00.000000,00.000000,17042716,1,0,11.71,11.98,12.8,27/04/2017 15:03:00,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,4.75,5.25,45.06,0.0,2.19,-9.9,-40.134,18.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,3.60,3.32,3.09,2.58,2.49,2.48,2.32,2.01,1.97,2.09,1.92,1.59,1.53,1.63,1.44,1.43,1.44,1.20,1.36,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.1,00.000000,00.000000,17042716,2,0,11.71,11.98,12.8,27/04/2017 15:03:00,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,5.25,5.75,48.04,0.1,5.28,6.4,-14.262,18.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.76,8.13,7.37,7.03,6.54,6.47,5.92,5.60,5.04,4.98,4.10,4.63,4.68,4.17,3.84,3.95,3.70,3.91,3.26,3.57,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.1,00.000000,00.000000,17042716,3,0,11.71,11.98,12.8,27/04/2017 15:03:00,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,5.75,4.50,46.77,0.0,5.56,24.5,119.325,18.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.58,9.41,8.52,7.72,7.13,6.52,6.08,5.68,5.33,5.06,4.82,4.53,4.37,4.12,3.88,3.77,3.59,3.48,3.29,3.25,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.1,00.000000,00.000000,17042716,4,0,11.71,11.98,12.8,27/04/2017 15:03:00,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,4.50,5.00,45.66,0.0,6.49,-46.4,-88.962,18.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.30,11.00,9.83,8.99,8.29,7.82,7.12,6.66,6.27,5.98,5.61,5.33,5.04,4.80,4.62,4.36,4.14,4.07,3.91,3.75,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.1,00.000000,00.000000,17042716,5,0,11.71,11.98,12.8,27/04/2017 15:03:00,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,5.00,5.50,50.50,0.1,2.68,8.2,-24.596,18.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.79,4.59,4.11,4.00,3.03,3.39,3.15,2.66,2.73,2.19,2.17,2.05,2.07,2.17,1.86,2.19,1.96,1.38,1.66,1.39,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.1,00.000000,00.000000,17042716,6,0,11.71,11.98,12.8,27/04/2017 15:03:00,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,4.50,5.00,60.04,0.1,11.20,-46.3,-266.634,13.08,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.11,18.83,17.02,15.52,14.26,13.25,12.32,11.55,10.83,10.23,9.69,9.18,8.74,8.33,7.99,7.61,7.31,7.02,6.76,6.50,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,11,0,0.8,00.000000,00.000000,17042716,1,0,11.71,11.98,12.8,27/04/2017 15:03:19,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,5.00,5.50,40.16,0.1,2.22,8.0,-25.475,13.08,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.58,3.85,3.73,3.28,2.84,2.61,2.02,2.11,2.08,2.14,1.88,1.51,1.61,1.54,1.29,1.61,1.66,1.26,1.21,1.56,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,11,0,0.8,00.000000,00.000000,17042716,2,0,11.71,11.98,12.8,27/04/2017 15:03:19,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,5.50,4.75,35.60,0.0,3.99,18.9,57.161,13.08,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.23,6.45,5.88,5.37,5.02,4.63,4.36,4.06,3.90,3.56,3.45,3.32,3.23,3.16,2.92,2.81,2.84,2.55,2.53,2.57,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,11,0,0.8,00.000000,00.000000,17042716,3,0,11.71,11.98,12.8,27/04/2017 15:03:19,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,4.75,5.25,35.32,0.1,3.60,-9.5,-49.016,13.08,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.56,5.80,5.17,4.78,4.49,4.37,3.87,3.54,3.33,3.27,3.16,3.13,2.99,2.74,2.55,2.74,2.54,2.52,2.31,2.20,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,11,0,0.8,00.000000,00.000000,17042716,4,0,11.71,11.98,12.8,27/04/2017 15:03:19,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,5.25,5.75,38.62,0.1,5.22,6.5,-13.399,13.08,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.30,8.13,7.53,7.42,6.42,5.95,5.96,5.05,4.58,4.92,5.12,4.62,4.61,3.31,3.81,3.66,3.33,3.64,3.65,3.34,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,11,0,0.8,00.000000,00.000000,17042716,5,0,11.71,11.98,12.8,27/04/2017 15:03:19,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,4.75,5.25,40.25,0.1,11.29,-10.5,-86.896,6.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.72,18.34,16.56,15.12,13.95,12.97,12.16,11.52,10.96,10.41,9.91,9.36,8.97,8.72,8.38,8.04,7.71,7.55,7.31,7.09,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.2,00.000000,00.000000,17042716,1,0,11.74,12.01,12.8,27/04/2017 15:03:38,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,5.25,5.75,41.22,0.1,4.73,6.1,-12.712,6.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.68,8.16,6.50,6.05,6.26,5.26,5.11,5.00,4.84,4.59,4.60,4.06,3.75,4.09,3.46,2.96,2.98,2.61,2.39,3.34,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.2,00.000000,00.000000,17042716,2,0,11.74,12.01,12.8,27/04/2017 15:03:38,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,5.75,5.00,42.87,0.0,1.43,-22.3,33.472,6.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.29,2.80,2.54,2.04,1.87,1.73,1.59,1.54,1.26,1.05,1.05,0.97,1.06,0.88,0.94,0.95,0.87,0.67,0.76,0.67,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.2,00.000000,00.000000,17042716,3,0,11.74,12.01,12.8,27/04/2017 15:03:38,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,5.00,5.50,42.48,0.1,1.30,8.2,-28.658,6.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.09,2.54,2.83,2.12,1.63,1.31,1.27,1.06,1.10,1.14,1.14,1.09,0.95,0.77,0.50,0.67,1.09,0.46,0.64,0.50,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.2,00.000000,00.000000,17042716,4,0,11.74,12.01,12.8,27/04/2017 15:03:38,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,5.00,5.50,44.77,0.0,3.57,7.4,-73.166,4.81,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.08,7.46,6.26,5.52,4.83,4.35,3.79,3.53,3.20,2.91,2.77,2.50,2.26,2.19,2.09,1.88,1.90,1.81,1.62,1.50,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,1.3,00.000000,00.000000,17042716,1,0,11.74,11.98,12.8,27/04/2017 15:03:57,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,5.50,5.25,34.70,0.1,8.08,8.9,12.405,4.81,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.82,13.12,12.18,10.54,10.37,9.32,9.69,8.61,7.85,6.88,7.10,6.68,6.34,5.38,5.36,6.58,5.22,5.78,4.97,4.81,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,1.3,00.000000,00.000000,17042716,2,0,11.74,11.98,12.8,27/04/2017 15:03:57,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,5.25,5.75,35.77,0.1,5.80,6.2,-18.269,4.81,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.84,9.99,8.62,8.11,7.29,6.79,6.78,6.08,6.01,5.18,5.09,5.02,4.24,4.41,4.09,3.44,3.60,3.60,3.63,3.27,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,1.3,00.000000,00.000000,17042716,3,0,11.74,11.98,12.8,27/04/2017 15:03:57,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,5.25,5.75,46.57,0.3,9.73,4.3,-9.185,0.58,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.66,15.91,14.42,12.40,12.52,11.62,10.85,9.67,9.27,9.17,8.45,8.34,8.26,8.10,7.35,6.10,6.81,5.81,5.42,5.42,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,1,0,2.6,00.000000,00.000000,17042716,1,0,11.77,12.01,12.8,27/04/2017 15:04:16,0.0,0.00,0.0
,Mixed / non conventional,0.75,1.25,0.00,0.50,30.36,0.1,-0.66,157.6,-7.502,0.73,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,-0.62,-0.74,-0.74,-0.32,-0.64,-0.45,-1.04,0.03,-0.40,-0.73,-0.42,-1.17,-1.10,-0.68,-1.30,-0.95,-1.44,-0.67,-0.45,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,2,0,2.4,00.000000,00.000000,17042716,1,0,11.77,12.01,12.8,27/04/2017 15:04:34,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,0.00,0.50,44.60,0.1,0.62,159.3,-16.034,3.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.31,1.21,0.85,0.90,0.66,0.92,0.67,0.59,0.75,0.89,0.86,0.27,0.27,0.36,0.15,0.53,0.19,0.55,0.19,0.26,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,4,0,1.3,00.000000,00.000000,17042716,1,0,11.77,12.01,12.8,27/04/2017 15:04:53,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,0.50,0.25,45.76,0.1,0.42,-149.2,11.515,3.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,1.40,0.77,1.53,0.70,0.26,0.05,0.84,0.73,0.45,0.28,0.13,-0.02,-0.15,-0.78,0.86,0.56,0.30,-0.39,-0.24,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,4,0,1.3,00.000000,00.000000,17042716,2,0,11.77,12.01,12.8,27/04/2017 15:04:53,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,0.25,0.75,87.03,12.1,6.33,-111.4,-100.117,3.39,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.56,8.92,8.31,7.82,7.39,7.09,6.73,6.51,6.30,6.16,5.87,5.69,5.48,5.35,5.25,5.09,4.98,4.82,4.74,4.57,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,4,0,1.3,00.000000,00.000000,17042716,3,0,11.77,12.01,12.8,27/04/2017 15:04:53,0.0,0.00,0.0
,Mixed / non conventional,1.25,1.75,0.00,0.50,39.93,0.1,1.00,160.8,-12.866,6.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.46,2.23,1.40,1.70,0.87,1.06,1.30,0.95,1.40,0.98,1.25,1.08,0.75,0.45,0.73,0.01,0.34,0.04,0.60,0.32,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.3,00.000000,00.000000,17042716,1,0,11.74,12.01,12.8,27/04/2017 15:05:12,0.0,0.00,0.0
,Mixed / non conventional,1.25,1.75,0.50,1.00,39.51,17.1,4.11,-259.2,-89.116,6.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.37,5.10,4.96,4.83,4.67,4.46,4.30,4.16,4.05,4.14,3.93,3.84,3.86,3.79,3.62,3.59,3.48,3.37,3.36,3.34,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.3,00.000000,00.000000,17042716,2,0,11.74,12.01,12.8,27/04/2017 15:05:12,0.0,0.00,0.0
,Mixed / non conventional,1.25,1.75,1.00,0.25,39.62,15.6,3.86,108.7,97.744,6.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.16,4.88,4.71,4.54,4.33,4.15,4.12,4.00,3.88,3.81,3.60,3.60,3.57,3.48,3.39,3.37,3.25,3.13,3.09,3.04,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.3,00.000000,00.000000,17042716,3,0,11.74,12.01,12.8,27/04/2017 15:05:12,0.0,0.00,0.0
,Mixed / non conventional,1.25,1.75,0.25,0.75,53.85,2.5,2.13,-24.2,-37.959,6.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.73,3.12,3.25,3.01,2.81,2.41,2.32,2.16,2.32,2.00,1.86,1.68,1.58,1.49,1.40,1.70,1.81,1.58,1.33,1.14,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.3,00.000000,00.000000,17042716,4,0,11.74,12.01,12.8,27/04/2017 15:05:12,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,0.00,0.50,38.53,0.1,1.69,161.9,-14.262,13.96,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.34,3.32,2.54,2.51,2.81,2.53,2.06,1.91,1.07,1.29,0.88,1.23,1.21,1.34,1.00,1.00,1.05,1.27,0.61,0.75,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.5,00.000000,00.000000,17042716,1,0,11.71,11.98,12.8,27/04/2017 15:05:31,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,0.50,1.00,37.83,1.6,0.80,-170.4,-56.015,13.96,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.07,1.02,0.88,0.87,0.92,0.91,0.96,0.92,0.76,0.91,0.75,0.66,0.86,0.70,0.63,0.71,0.71,0.60,0.53,0.63,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.5,00.000000,00.000000,17042716,2,0,11.71,11.98,12.8,27/04/2017 15:05:31,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,1.00,0.25,38.11,1.4,0.84,18.7,65.294,13.96,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,1.21,1.06,1.11,0.97,0.90,0.91,0.79,0.80,0.82,0.69,0.74,0.73,0.64,0.67,0.71,0.71,0.66,0.69,0.63,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.5,00.000000,00.000000,17042716,3,0,11.71,11.98,12.8,27/04/2017 15:05:31,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,0.25,0.75,49.57,1.0,2.45,14.5,-33.552,13.96,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.49,3.79,3.75,3.45,3.23,3.02,2.93,2.58,2.62,2.07,2.13,1.90,1.80,1.57,1.62,1.48,1.66,1.52,1.48,1.80,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.5,00.000000,00.000000,17042716,4,0,11.71,11.98,12.8,27/04/2017 15:05:31,0.0,0.00,0.0
