El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho,Dev.,M,Sp,Vp,In,Time,Latitude,Longitude,,,,,,,,,,,,,,,,,,TM1
Mixed / non conventional,1,6,10,11,35.91,0.04,1.32,-23.04,-25.405,114.295,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,11,12,47.82,0.04,1.54,17.37,-21.089,114.295,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,12,13,44.58,0.15,1.61,-13.81,-13.164,114.295,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,13,14,61.98,0.52,3.46,-2.85,-12.903,114.273,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,14,15,64.36,0.39,-2.98,11.7,-9.825,114.273,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,15,16,84.19,0.05,0.46,-20.25,-9.722,114.273,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,16,17,66.34,0.53,0.55,45.37,-5.942,114.273,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,17,18,67.42,0.39,3.93,-16.22,-4.781,114.273,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,18,19,94.7,0.12,-0.79,-32.24,-5.412,114.273,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,19,20,101.96,0.34,2.49,15.67,-4.767,114.273,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,20,2,47.48,0.01,0.74,70.33,-663.894,114.273,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,1,6,20,21,81.06,16.98,0.27,15.41,-3.143,114.373,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,4,5,74.85,0.11,0.53,31.95,-445.445,112.181,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,5,6,38.21,85.12,-43.02,240.06,-56.846,112.181,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,6,7,33.99,220.82,17.36,-332.1,-20.231,112.181,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,7,8,26.03,0.05,3.04,-31.84,-7.745,112.181,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,8,9,30.81,0.53,0.75,17.24,-5.239,112.181,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,9,10,52.54,0.62,0.17,-0.84,-5.584,112.181,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,10,11,44.45,0.35,-0.63,-23.25,-3.149,112.181,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,11,12,58.04,3.82,2.3,17.16,-2.878,112.181,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,12,13,51.6,0.24,0.29,-14.06,-1.861,112.181,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,13,14,72.54,1.45,1.68,-2.44,-1.962,112.181,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,14,15,72.73,12.95,17.14,11.67,-1.525,113.046,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,15,16,93.88,11.11,-1.29,-21.16,-1.547,113.046,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,16,17,72.78,2.9,-12.95,45.72,-0.959,113.046,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,17,18,72.19,5.98,13.54,-16.38,-0.773,113.046,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,18,19,99.82,6.59,-10.18,-32.41,-0.88,113.046,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,19,20,108.12,8.37,16.42,15.73,-0.795,113.046,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,20,21,85.58,6.89,2.22,15.73,-0.53,113.046,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,21,22,111.61,8.29,2.15,-1.85,-0.587,113.046,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,3,22,23,82.55,9.23,-8.05,-9.16,-0.372,113.046,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,6,8,25.34,1.44,1.05,-214.72,-67.105,99.847,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,8,9,26.39,0.73,-1.05,16.69,-10.985,99.847,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,9,10,46.05,0.25,0.68,-0.63,-11.325,99.847,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,10,11,39.41,0.96,-0.7,-23.58,-6.214,99.847,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,11,12,51.68,0.8,2.05,17.34,-5.54,99.847,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,12,13,47.32,2.05,-2.47,-13.97,-3.608,99.847,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,13,14,65.48,0.23,6.87,-2.59,-3.679,99.847,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,14,15,66.9,2.13,-10.37,12.32,-2.85,99.847,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,15,16,86.58,0.97,8.44,-20.82,-2.863,99.847,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,16,17,67.26,3.32,-3.63,45.59,-1.762,99.847,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,17,18,69.77,45.36,-16.48,-16.67,-1.482,100.517,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,18,19,94.03,28.87,10.58,-32.86,-1.633,100.517,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,19,20,101.58,5.48,3.02,15.87,-1.46,100.517,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,20,21,80.87,3.2,-8.5,15.63,-0.974,100.517,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,21,22,107.57,1.21,7.95,-1.98,-1.095,100.517,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,22,23,79.93,7.63,-11.68,-9.16,-0.694,100.517,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,23,2,6.63,0,-299.99,83.73,52.463,100.517,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,4,2,3,-5.15,0,-299.99,66.58,41.222,100.517,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,4,3,50.58,1.85,1.34,-109.78,-1142.123,141.882,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,3,21,48.18,0.12,0.26,-152.49,554.759,141.882,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,21,20,79.25,2.62,-3.93,-15.01,2.224,141.882,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,20,19,102.42,2.81,0.71,-15.12,3.455,141.882,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,19,18,93.22,1.35,4.02,32.91,3.827,141.882,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,18,17,68.39,0.82,0.37,16.83,3.465,141.882,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,17,16,65.03,1.15,0.85,-45.07,4.132,141.882,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,16,15,84.64,0.38,0.96,21.56,6.874,141.882,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,15,14,64.02,0.48,-4.29,-11.85,6.796,141.882,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,14,13,62.77,0.49,3.9,3.28,8.948,141.882,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,6,7,37.23,0.06,0.89,-142.41,-380.416,142.681,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,7,8,21.43,0.08,0.59,-32.33,-64.881,142.681,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,8,9,24.12,0.11,0.54,17.42,-32.601,142.681,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,9,10,42.13,0.05,0.36,-1.07,-30.753,142.681,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,10,11,36.31,0.3,0.64,-23.89,-16.033,142.681,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,11,12,47.81,0.39,0.88,17.78,-13.788,142.681,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,12,13,44.44,0.24,0.04,-14.11,-8.846,142.681,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,13,14,61.73,0.82,3.48,-2.51,-8.85,142.681,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,14,15,63.84,0.06,-3.58,12.33,-6.815,142.681,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,15,16,82.96,0.66,-0.81,-20.81,-6.775,142.681,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,8,11,31.49,0.01,0.64,-8.91,-79.62,142.986,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,11,12,48.13,0.03,2.61,17.55,-13.907,142.986,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,12,13,44.5,0.65,2.43,-13.82,-8.877,142.986,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,13,16,68.12,0.24,1.61,-11.74,-22.649,142.986,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,16,17,65.28,0.14,-0.67,45.49,-4.18,142.986,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,17,18,66.46,1.25,7.34,-16.08,-3.393,142.986,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,18,19,92.73,0.58,1.33,-32.49,-3.836,142.986,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,19,20,99.41,0.46,5.44,15.7,-3.38,142.986,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,20,21,79.99,0.34,2,15.72,-2.262,142.986,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,21,22,104.82,1.17,4.72,-1.95,-2.492,142.986,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,22,23,80,20.78,15.46,-10.8,-1.618,143.281,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,23,2,-14.49,0,-299.99,186.11,-107.49,143.281,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,5,2,3,5.6,0,-299.99,175.41,-106.444,143.281,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,3,4,44.72,0.1,0.39,-11.93,704.755,148.535,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,4,5,36.23,7.76,4.19,206.93,570.91,148.535,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,5,7,57,25.73,-12.1,-289.69,179.671,148.535,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,7,8,37.88,0.02,0.56,-33.57,-417.868,148.535,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,8,9,26.59,0.01,0.37,16.91,-89.8,148.535,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,9,10,42.95,0.02,0.77,-0.93,-66.476,148.535,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,10,11,35.47,0.04,0.5,-24.05,-30.275,148.535,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,11,12,47.16,0.26,0.73,17.86,-24.775,148.535,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,12,13,44.03,0.04,0.43,-14.12,-15.319,148.535,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,13,14,61.47,0.45,3.4,-2.54,-14.94,148.535,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,14,15,63.93,1.76,-1.38,11.79,-11.342,149.059,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,15,16,83.95,2.19,0.09,-21.28,-11.186,149.059,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,16,17,66.5,0.63,4.64,45.72,-6.829,149.059,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,17,18,68.15,0.88,4.19,-16.32,-5.512,149.059,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,18,19,95.8,0.35,1.76,-32.48,-6.213,149.059,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,19,20,102.73,0.09,0.26,15.71,-5.426,149.059,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,20,21,82.08,0.29,-1.26,15.73,-3.579,149.059,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,21,3,46.35,0.02,0.39,116.2,-748.457,149.059,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,6,21,22,111.17,6.51,-10.99,-3.29,-4.06,149.473,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,3,4,47.38,0.05,0.3,-26.46,921.763,209.568,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,4,5,31.08,0.06,1,68.03,345.574,209.568,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,5,6,42.27,6.86,3.82,248.48,822.445,209.568,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,6,8,8.95,192.18,-107.81,-401.1,24.883,209.568,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,8,9,29.54,0.02,0.26,14.8,-469.126,209.568,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,9,10,40.36,0.05,0.81,-1.72,-200.344,209.568,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,10,11,30.91,0.07,1.05,-24.01,-71.602,209.568,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,11,12,41.57,0.13,1.18,17.41,-53.917,209.568,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,12,13,39.63,0.02,0.84,-14.23,-32.042,209.568,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,13,14,55.37,0.1,4.85,-2.65,-29.98,209.568,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,14,15,58.48,2.67,-7.85,11.82,-22.468,210.902,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,15,16,78.23,3.2,2.88,-21.47,-22.042,210.902,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,16,17,61.61,9.46,-2.12,45.87,-13.129,210.902,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,17,18,62.75,18.58,8.44,-16.32,-10.373,210.902,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,18,19,89.74,4.51,2.59,-32.32,-11.746,210.902,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,19,20,97.46,5.67,1.58,15.98,-10.28,210.902,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,20,21,77.23,15.5,8.85,15.91,-6.663,210.902,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,21,3,45.26,0.09,0.48,102.42,-1167.954,210.902,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,7,21,22,106.92,3.01,-0.52,-3.99,-7.726,213.111,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,5,6,62.13,0.14,0.41,89,-259.139,78.615,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,6,7,24.63,160.47,-68.67,30.74,-25.68,78.615,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,7,8,23.96,312.54,12.55,-237.83,-9.994,78.615,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,8,9,23.55,0.39,-1.74,17.04,-4.911,78.615,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,9,10,42.05,0.73,0.04,-0.66,-5.01,78.615,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,10,11,36.14,0.05,-1.41,-23.41,-2.692,78.615,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,11,12,46.71,3.2,1.35,17.51,-2.319,78.615,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,12,13,42.85,3.03,1.53,-14.01,-1.489,78.615,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,13,14,58.91,5.98,5.5,-2.59,-1.489,78.615,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,14,15,60.45,5.51,-5.66,12.78,-1.146,78.615,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,15,16,80.17,0.76,38.41,-21.49,-1.174,78.962,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,16,17,62.23,2.13,-58.38,44.97,-0.716,78.962,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,17,18,65.31,12.57,32.07,-16.12,-0.601,78.962,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,18,19,84.21,9.23,-26.28,-32.57,-0.63,78.962,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,19,20,92.95,1.87,-5.78,15.75,-0.573,78.962,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,20,21,75.3,7.48,17.52,15.89,-0.387,78.962,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,21,22,96.02,8.14,-10.82,-2.26,-0.415,78.962,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,4,22,23,70.15,12.67,-83.16,-9.47,-0.258,78.962,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,7,9,21.4,2.28,1.26,-85.46,-58.605,103.256,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,9,10,39.8,0.88,-0.25,-0.97,-17.13,103.256,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,10,11,34.17,0.49,0.55,-23.24,-8.691,103.256,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,11,12,45.4,0.52,0.66,17.6,-7.402,103.256,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,12,13,42.1,1.12,-0.37,-14.09,-4.667,103.256,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,13,14,58.92,1.19,2.96,-2.45,-4.646,103.256,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,14,15,60.61,0.82,-6.68,12.71,-3.521,103.256,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,15,17,72.19,1.48,0.44,24.22,-5.65,103.256,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,17,18,63.42,4.12,-1.45,-16.36,-1.718,103.256,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,18,19,89.27,2.66,-4.66,-32.34,-1.948,103.256,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,19,20,97.28,2.2,1.23,15.42,-1.747,103.957,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,20,21,75.13,4.3,-4.05,15.38,-1.117,103.957,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,21,22,104.07,2.18,-0.89,-1.98,-1.296,103.957,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,22,23,74.78,6.83,3.99,-9.76,-0.787,103.957,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,23,2,29.07,0,-299.99,146.11,-323.325,103.957,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,2,3,-15.1,0,-299.99,132.43,-291.41,103.957,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,5,3,4,33.85,0,-299.99,134.68,-280.023,103.957,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,5,4,49.04,3.01,1.68,-177.13,-836.086,107.126,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,4,22,64.49,0.07,0.65,-95.65,560.626,107.126,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,22,21,108.46,4.06,6.13,2.99,2.298,107.126,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,21,20,80.94,1.02,1.84,-15.53,2.062,107.126,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,20,19,100.91,2.1,4.75,-15.3,3.128,107.126,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,19,18,93.76,0.82,2.02,32.97,3.587,107.126,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,18,17,66.24,3.15,6.05,16.67,3.178,107.126,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,17,16,64.93,0.37,2.36,-45.05,3.981,107.126,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,16,15,81.73,0.54,2.15,21.65,6.55,107.126,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,15,14,62.28,0.93,-1.92,-12.25,6.704,107.126,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,7,8,38.33,0.01,0.76,-84.73,-295.626,107.696,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,8,9,26.27,0.03,0.4,17.07,-60.04,107.696,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,9,10,41.97,0.01,0.71,-0.01,-42.824,107.696,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,10,11,34.33,0.35,0.72,-23.32,-18.913,107.696,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,11,12,45.66,0.28,0.57,17.61,-15.217,107.696,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,12,13,42.69,0.6,1.15,-14.05,-9.292,107.696,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,13,14,59.54,0.54,2.62,-2.58,-8.947,107.696,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,14,15,62.07,0.89,-5.81,12.93,-6.716,107.696,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,15,16,81.56,0.28,-1.86,-21.23,-6.572,107.696,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,16,17,65.3,3.2,0.32,45.72,-4.025,107.696,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,9,12,40.42,0.09,-0.06,-6.6,-76.814,107.467,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,12,13,42.73,0.57,5.05,-14.57,-9.281,107.467,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,13,14,59.49,0.01,3.61,-2.26,-8.92,107.467,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,14,17,69.38,0,-1.25,36.61,-17.338,107.467,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,17,18,67.22,1.13,4.45,-16.18,-3.235,107.467,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,18,19,94.02,1.55,0.63,-32.39,-3.608,107.467,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,19,20,100.35,0.13,0.59,15.63,-3.121,107.467,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,20,21,80.7,2.26,8.72,15.92,-2.062,107.467,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,21,22,108.45,3.35,0.54,-2.31,-2.305,107.467,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,22,23,81.75,3.83,3.58,-9.6,-1.461,107.467,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,22,23,81.64,28.88,14.72,-10.5,-1.461,107.58,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,23,2,34.37,0,-299.99,185.33,-446.554,107.58,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,2,3,-22.99,0,-299.99,174.95,-426.428,107.58,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,6,3,4,29.81,0,-299.99,171.73,-425.306,107.58,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,4,5,53,0.02,0.72,66.32,778.633,138.462,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,5,6,42.09,7.69,3.94,242.01,618.389,138.462,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,6,8,15.71,115.09,-66.2,-393.76,46.16,138.462,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,8,9,29.5,0.04,0.19,19.63,-303.419,138.462,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,9,10,39.85,0.06,0.62,0.52,-125.459,138.462,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,10,11,30.04,0.14,0.66,-22.22,-43.339,138.462,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,11,12,40.33,0.1,1.06,17.15,-32.093,138.462,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,12,13,38.43,0.19,1.01,-13.95,-18.817,138.462,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,13,14,53.5,0.13,4.51,-2.45,-17.353,138.462,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,14,15,57.15,0.45,-2.91,13.12,-12.949,138.462,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,7,15,16,75.59,1.17,-0.29,-21.72,-12.516,139.106,1000,0,0,,,,,,,,,,,,,,,,,,40
